filename,logit,time
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00000.jpeg,-9.361140,0.698445
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00001.jpeg,-12.533720,0.609613
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00002.jpeg,-8.494761,0.605809
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00003.jpeg,-9.619583,0.603256
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00004.jpeg,-10.438495,0.607398
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00005.jpeg,-7.079999,0.614040
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00006.jpeg,-9.918647,0.610041
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00007.jpeg,-10.007030,0.613838
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00008.jpeg,-11.447728,0.610378
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00009.jpeg,-8.204887,0.613730
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00010.jpeg,-10.565167,0.607456
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00011.jpeg,-8.996150,0.617110
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00012.jpeg,-8.357222,0.608905
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00013.jpeg,-11.408853,0.609669
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00014.jpeg,-7.691303,0.615971
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00015.jpeg,-11.607272,0.612729
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00016.jpeg,-13.794007,0.615183
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00017.jpeg,-8.423685,0.613472
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00018.jpeg,-12.954552,0.618030
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00019.jpeg,-8.714774,0.616638
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00020.jpeg,-14.931160,0.616831
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00021.jpeg,-10.939650,0.611460
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00022.jpeg,-13.596367,0.616478
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00023.jpeg,-11.296655,0.612808
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00024.jpeg,-13.025195,0.618352
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00025.jpeg,-11.693424,0.613760
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00026.jpeg,-13.339790,0.612116
../media-analysis-project-main/data/CNN_synth_testset/whichfaceisreal/0_real/00027.jpeg,-20.280514,0.619756
