filename,logit,time
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/00276TOPP4.jpg,-7.320815,0.559798
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/008BYSE725.jpg,-5.576317,0.044244
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/009ZTJ3621.jpg,-3.426951,0.043409
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/00F8LKY6JC.jpg,0.547834,0.043095
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/00JEP4Z36Z.jpg,-4.773884,0.045457
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/00KEKJJ1Q4.jpg,-7.774791,0.043124
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/00MZYXAT77.jpg,-5.624286,0.043334
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/00PB1BNIE8.jpg,-0.569865,0.041373
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/00QKZTHTLF.jpg,-4.072999,0.042361
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/00V5CZZSSO.jpg,-2.042720,0.043496
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/00XUQJZGHU.jpg,-1.989165,0.041400
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/01050DBM3C.jpg,-3.022312,0.042281
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/010MNNNOZS.jpg,-1.676479,0.041893
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/017EMQKL4D.jpg,0.622732,0.041941
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/01877XHF3A.jpg,-5.001266,0.041464
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/01EA4QAE1L.jpg,-4.815726,0.041772
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/01FCG0FF23.jpg,2.962209,0.041340
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/01IUWPPCNT.jpg,0.741915,0.041883
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/01KDGEL6IQ.jpg,-6.876305,0.041347
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/01MI46B2OH.jpg,1.505269,0.043301
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/01RUCFVMJY.jpg,-1.751887,0.041502
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/025AJ3S2VH.jpg,1.020434,0.043134
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/025TMVT114.jpg,-2.533347,0.041876
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/028M3M2AAR.jpg,2.943124,0.041776
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/02DWMIB1T5.jpg,-0.612860,0.041969
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/02NUKFGPSJ.jpg,-0.407328,0.041928
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/02P1HEQ0GB.jpg,1.286115,0.041934
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/02TPLQKRQB.jpg,-6.662747,0.041834
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/02XAKN4F4U.jpg,-1.631327,0.042102
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/02YD6CVUGS.jpg,-3.284106,0.042064
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/030CHMXYM3.jpg,-0.176427,0.042372
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/03G6VANLKO.jpg,-5.850732,0.042288
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/03YFLNJBI8.jpg,-8.212165,0.042261
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/040MTHBYDL.jpg,-2.851861,0.041650
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/041KW4AF4D.jpg,-1.278941,0.042556
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/fake/0440XYKGZJ.jpg,-6.998584,0.041008
