filename,logit,time
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00001.jpg,-15.495194,0.402214
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00004.jpg,-20.034140,0.045112
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00007.jpg,-19.142118,0.044729
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00016.jpg,-19.196583,0.046438
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00023.jpg,-9.629557,0.046061
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00025.jpg,-16.538176,0.043075
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00028.jpg,-7.407076,0.043136
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00032.jpg,-12.319022,0.042477
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00045.jpg,-16.185341,0.041847
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00053.jpg,-7.965043,0.042694
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00056.jpg,-9.034228,0.043122
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00063.jpg,-6.871689,0.043391
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00088.jpg,-17.674871,0.043749
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00093.jpg,-10.197151,0.041655
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00099.jpg,-17.755146,0.042346
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00104.jpg,-15.914634,0.041759
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00113.jpg,-9.820966,0.041926
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00114.jpg,-10.258796,0.042062
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00119.jpg,-7.917555,0.041892
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00127.jpg,-12.003249,0.041695
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00132.jpg,-11.934331,0.043558
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00133.jpg,-10.248965,0.042362
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00136.jpg,-17.864025,0.043554
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00141.jpg,-15.723154,0.042571
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00142.jpg,-12.714183,0.041746
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00144.jpg,-14.005813,0.042783
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00152.jpg,-17.476883,0.042647
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00165.jpg,-14.977789,0.043397
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00167.jpg,-11.118091,0.043007
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00170.jpg,-11.379344,0.044409
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00177.jpg,-15.545985,0.043478
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00182.jpg,-18.746365,0.042185
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00184.jpg,-20.583403,0.043153
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00189.jpg,-12.184409,0.042041
../media-analysis-project-main/data/xhululu/real_vs_fake/real-vs-fake/test/real/00197.jpg,-14.579993,0.043795
