filename,logit,time
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/000_0066.png,-11.662004,0.154315
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/000_0319.png,-13.266862,0.046314
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/000_0347.png,-13.408775,0.046255
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/003_0057.png,-16.119654,0.052576
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/003_0232.png,-14.767363,0.052745
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/003_0265.png,-14.266122,0.050197
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/004_0065.png,-9.392771,0.047011
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/004_0128.png,-8.512862,0.051084
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/004_0138.png,-10.606392,0.050594
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/004_0140.png,-9.517755,0.050561
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/012_0060.png,-11.436399,0.050715
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/012_0067.png,-11.495265,0.049658
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/012_0144.png,-13.105255,0.055591
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/012_0226.png,-11.233315,0.057378
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/012_0334.png,-11.139129,0.054907
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0022.png,-10.636237,0.076232
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0032.png,-10.443498,0.075847
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0047.png,-10.867750,0.073039
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0091.png,-12.213815,0.072489
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0106.png,-13.894067,0.075703
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0116.png,-12.594646,0.074356
