filename,logit,time
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0000.png,11.872226,0.086215
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0001.png,8.993913,0.043259
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0002.png,9.456613,0.045669
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0003.png,10.788604,0.044596
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0004.png,2.830184,0.044547
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0005.png,12.177595,0.046952
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0006.png,11.121658,0.044909
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0007.png,11.048055,0.044675
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0008.png,8.344522,0.044662
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0009.png,11.974773,0.045385
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0010.png,11.390750,0.044194
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0011.png,11.540953,0.045388
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0012.png,6.759270,0.046620
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0013.png,6.027104,0.045108
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0014.png,4.994065,0.044884
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0015.png,12.551416,0.045460
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0016.png,7.684549,0.047518
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0017.png,7.396275,0.044950
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0018.png,13.663034,0.044874
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0019.png,5.446750,0.046374
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0020.png,4.809670,0.047523
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0021.png,2.530061,0.045593
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0022.png,7.286274,0.044701
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0023.png,7.661586,0.044494
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0024.png,10.102037,0.045412
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0025.png,7.968559,0.044964
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0026.png,9.884974,0.044629
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0027.png,6.732153,0.048098
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0028.png,7.552630,0.047378
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0029.png,9.268791,0.045744
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0030.png,9.440195,0.044394
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0031.png,8.029352,0.044413
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0032.png,5.945365,0.045048
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0033.png,10.734556,0.045157
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0034.png,8.347326,0.044020
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0035.png,10.586082,0.046494
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0036.png,9.987272,0.045670
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0037.png,9.310372,0.044933
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0038.png,8.847437,0.046181
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0039.png,11.853045,0.046266
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0040.png,6.304929,0.045906
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0041.png,12.943738,0.044583
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0042.png,13.275536,0.045218
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0043.png,11.802408,0.046576
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0044.png,10.603287,0.045751
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0045.png,5.721137,0.044529
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0046.png,8.145864,0.046187
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0047.png,4.990853,0.045821
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0048.png,11.074277,0.044494
../media-analysis-project-main/data/CNN_synth_testset/stargan/1_fake/0049.png,9.659801,0.045721
