filename,logit,time
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/000_0066.png,-10.498045,0.196179
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/000_0319.png,-12.249007,0.044437
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/000_0347.png,-11.835110,0.043300
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/003_0057.png,-10.244136,0.049399
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/003_0232.png,-9.741661,0.051877
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/003_0265.png,-10.287170,0.048266
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/004_0065.png,-10.297180,0.045902
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/004_0128.png,-9.426060,0.045453
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/004_0138.png,-10.028544,0.046580
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/004_0140.png,-9.520640,0.046461
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/012_0060.png,-7.163019,0.045256
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/012_0067.png,-8.603187,0.049136
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/012_0144.png,-9.558759,0.048905
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/012_0226.png,-9.736756,0.045665
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/012_0334.png,-5.856149,0.045388
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0022.png,-6.159128,0.061297
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0032.png,-7.412181,0.060502
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0047.png,-7.338263,0.060032
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0091.png,-8.523146,0.057486
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0106.png,-11.281447,0.059585
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0116.png,-8.206326,0.059510
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0117.png,-8.700142,0.058864
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0120.png,-6.906316,0.059118
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0163.png,-6.932549,0.058882
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0176.png,-7.727258,0.060351
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0201.png,-7.634046,0.060838
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0290.png,-7.138182,0.059148
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0336.png,-6.878022,0.059553
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0343.png,-7.250463,0.057888
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0350.png,-5.246393,0.057199
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0382.png,-7.155983,0.060838
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/015_0391.png,-8.148136,0.061792
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/023_0023.png,-4.619663,0.046005
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/023_0055.png,-9.856745,0.044826
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/023_0075.png,-9.015457,0.043624
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/023_0127.png,-9.424733,0.043103
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/023_0165.png,-10.225676,0.043526
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/023_0187.png,-12.031813,0.044051
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/023_0290.png,-9.205791,0.047189
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/023_0353.png,-10.944800,0.046998
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/023_0365.png,-10.754023,0.044190
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/024_0035.png,-13.752739,0.059743
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/024_0072.png,-12.933645,0.056057
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/024_0114.png,-15.818446,0.055498
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/024_0163.png,-14.634590,0.056868
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/024_0260.png,-11.980844,0.060188
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/026_0029.png,-8.318727,0.045747
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/026_0068.png,-8.027954,0.053155
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/026_0106.png,-9.526680,0.044821
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/026_0108.png,-9.230399,0.049709
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/026_0167.png,-11.063800,0.047878
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/026_0185.png,-11.102362,0.048901
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/029_0042.png,-7.880775,0.058184
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/029_0135.png,-11.493487,0.062060
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/029_0147.png,-8.167934,0.062495
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/029_0192.png,-9.568223,0.058154
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/029_0253.png,-12.067415,0.060384
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/029_0264.png,-12.365892,0.059497
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/029_0317.png,-10.735662,0.060477
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/029_0327.png,-9.597426,0.061199
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/029_0332.png,-9.501487,0.059055
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/035_0029.png,-9.691427,0.056544
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/035_0038.png,-7.008705,0.055757
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/035_0086.png,-11.209476,0.056338
../media-analysis-project-main/data/CNN_synth_testset/deepfake/0_real/035_0109.png,-8.812490,0.056045
