filename,logit,time
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0040.png,-4.815442,0.234943
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0057.png,-6.598024,0.046386
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0090.png,-4.165312,0.045345
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0099.png,-6.990574,0.046472
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0117.png,-8.103035,0.045675
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0122.png,-8.860058,0.046879
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0135.png,-6.005522,0.045894
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0160.png,-5.815933,0.046667
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0176.png,-4.486751,0.047538
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0230.png,-8.743990,0.050033
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0258.png,-7.727402,0.049759
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0260.png,-5.353556,0.047029
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/000_003_0332.png,-8.765161,0.050501
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/003_000_0054.png,-5.220781,0.058346
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/003_000_0072.png,-4.619504,0.058697
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/003_000_0119.png,-4.428478,0.062144
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/004_982_0025.png,-4.765555,0.064595
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/004_982_0114.png,-3.845321,0.063200
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/004_982_0183.png,-3.719353,0.064815
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/004_982_0272.png,-9.722672,0.067485
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/004_982_0286.png,-7.385396,0.068805
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/004_982_0290.png,-8.475979,0.068779
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/012_026_0105.png,-6.304486,0.061131
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/012_026_0166.png,-4.925344,0.063654
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/012_026_0223.png,-4.720612,0.064289
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/012_026_0225.png,-4.703806,0.063842
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/012_026_0234.png,-5.598681,0.063168
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/015_919_0108.png,-5.202964,0.076663
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/015_919_0170.png,-3.181879,0.070110
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/015_919_0223.png,-1.731480,0.073045
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/015_919_0301.png,-3.045273,0.069237
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/015_919_0393.png,-5.298700,0.072343
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/015_919_0436.png,-6.870837,0.071277
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/023_923_0033.png,-7.130601,0.053888
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/023_923_0114.png,-4.112798,0.058917
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/023_923_0318.png,-6.400371,0.061567
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/023_923_0356.png,-8.276553,0.060340
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/023_923_0361.png,-5.992723,0.066071
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/023_923_0425.png,-6.181357,0.059411
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/023_923_0480.png,-5.323164,0.078246
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/023_923_0502.png,-6.144660,0.055611
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/023_923_0519.png,-4.932545,0.057813
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/024_073_0027.png,-2.252797,0.065003
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/024_073_0143.png,-1.087534,0.065317
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/024_073_0223.png,-0.045016,0.089843
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/024_073_0224.png,-1.225118,0.058369
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/024_073_0299.png,-4.187166,0.065958
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/026_012_0011.png,-2.996181,0.055611
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/026_012_0018.png,-4.519686,0.055002
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/026_012_0059.png,-2.489968,0.054724
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/026_012_0089.png,-3.691359,0.057383
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/026_012_0153.png,-3.404472,0.054943
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/026_012_0217.png,-2.614486,0.059128
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/029_048_0009.png,-2.919251,0.067420
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/029_048_0038.png,-2.630162,0.067912
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/029_048_0050.png,-3.324810,0.067466
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/029_048_0067.png,-1.824714,0.067467
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/029_048_0189.png,-2.105191,0.068089
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/029_048_0193.png,-2.020984,0.068438
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/029_048_0218.png,-1.043868,0.068951
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/029_048_0339.png,-2.077724,0.070560
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/029_048_0371.png,-2.996494,0.068844
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/035_036_0011.png,-3.890020,0.061668
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/035_036_0033.png,-2.855692,0.067809
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/035_036_0088.png,-5.205140,0.059988
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/035_036_0102.png,-5.613976,0.063926
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/035_036_0134.png,-6.648006,0.059626
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/035_036_0157.png,-2.259706,0.064970
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/035_036_0257.png,-6.733449,0.063668
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/036_035_0050.png,-0.392399,0.055928
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/036_035_0122.png,-2.535028,0.056284
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/036_035_0154.png,-1.787092,0.055463
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/036_035_0175.png,-1.797541,0.054771
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/036_035_0273.png,-2.742253,0.054357
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/036_035_0302.png,-2.797349,0.053745
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/042_084_0090.png,-1.792847,0.051825
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/042_084_0132.png,-4.005330,0.053430
../media-analysis-project-main/data/CNN_synth_testset/deepfake/1_fake/042_084_0186.png,0.634895,0.053894
